PLAYER_ID,FIRST_NAME,LAST_NAME,DATE_BIRTH,HEIGHT,WEIGHT,JERSEY,POSITION,TEAM_ID,CAREER_PTS,CAREER_AST,CAREER_REB,ALL_STAR_NUM
76649,Eddie,Ehlers,1923-03-10,75.0,198.0,14,Guard,1610612738.0,8.1,1.8,,0.0
378,Craig,Ehlo,1961-08-11,78.0,180.0,,Guard,0.0,8.6,2.8,3.6,0.0
76651,Dick,Eichhorst,1933-10-21,75.0,200.0, ,Guard,1610612737.0,2.0,3.0,1.0,0.0
458,Howard,Eisley,1972-12-04,74.0,185.0,10,Guard,1610612762.0,6.5,3.5,1.7,0.0
1918,Obinna,Ekezie,1975-08-22,81.0,270.0,,Center,0.0,3.6,0.2,2.7,0.0
2064,Khalid,El-Amin,1979-04-25,70.0,200.0,11,Guard,1610612741.0,6.3,2.9,1.6,0.0
76653,Don,Eliason,1918-07-24,74.0,210.0,14,Forward,1610612738.0,0.0,0.0,,0.0
53,Mario,Elie,1963-11-26,77.0,225.0,17,Guard-Forward,1610612745.0,8.6,2.6,2.8,0.0
76655,Ray,Ellefson,1922-11-18,80.0,230.0, ,Center,1610612752.0,1.0,0.0,2.7,0.0
1627740,Henry,Ellenson,1997-01-13,82.0,240.0,,Forward-Center,0.0,7.5,2.5,6.0,
201961,Wayne,Ellington,1987-11-29,76.0,207.0,8,Guard,1610612765.0,10.6,1.4,1.8,
76656,Bob,Elliott,1955-08-18,81.0,225.0,54,Center,1610612751.0,7.0,1.4,3.6,0.0
251,Sean,Elliott,1968-02-02,80.0,220.0,32,Forward,1610612759.0,14.2,2.6,4.3,2.0
76658,Alexander,Ellis,1936-02-11,77.0,185.0,30,Forward,1610612747.0,5.1,0.7,5.2,0.0
76664,Bo,Ellis,1954-08-08,81.0,197.0,31,Forward,1610612743.0,3.6,0.7,2.9,0.0
107,Dale,Ellis,1960-08-06,79.0,205.0,,Guard,0.0,15.7,1.4,3.5,1.0
1677,Harold,Ellis,1970-10-07,77.0,220.0,3,Forward-Guard,1610612746.0,5.8,0.6,2.0,0.0
76661,Joe,Ellis,1944-05-03,78.0,175.0,31,Forward,1610612744.0,8.8,1.4,5.1,0.0
111,LaPhonso,Ellis,1970-05-05,80.0,240.0,3,Forward,1610612743.0,11.9,1.6,6.5,0.0
1034,LeRon,Ellis,1969-04-28,81.0,225.0,28,Center,1610612766.0,3.0,0.3,2.4,0.0
76663,Leroy,Ellis,1940-03-10,83.0,210.0,25,Forward,1610612747.0,9.7,1.3,8.3,0.0
101145,Monta,Ellis,1985-10-26,75.0,185.0,11,Guard,1610612744.0,17.8,4.6,3.5,0.0
442,Pervis,Ellison,1967-04-03,,,,Center,0.0,9.5,1.5,6.7,0.0
600010,Len,Elmore,1952-03-28,82.0,220.0,44,Center,1610612751.0,4.6,0.9,4.2,0.0
1922,Francisco,Elson,1976-02-28,84.0,240.0,,Center-Forward,0.0,3.7,0.6,3.5,0.0
76667,Darrell,Elston,1952-08-15,75.0,190.0,15,Guard,1610612754.0,1.0,0.4,1.2,0.0
2408,Melvin,Ely,1978-05-02,82.0,260.0,4,Center-Forward,1610612766.0,5.3,0.7,3.2,0.0
203954,Joel,Embiid,1994-03-16,84.0,280.0,21,Center-Forward,1610612755.0,29.9,3.3,11.5,
76668,Wayne,Embry,1937-03-26,80.0,240.0,15,Center,1610612758.0,12.5,1.4,9.1,4.0
2765,Andre,Emmett,1982-08-27,77.0,230.0,,Guard,0.0,1.4,0.1,0.6,0.0
76669,Ned,Endress,1918-03-02,74.0,200.0,,Forward,1610610026.0,0.9,0.3,,0.0
76670,Chris,Engler,1959-03-01,83.0,245.0,50,Center,1610612744.0,1.8,0.2,2.0,0.0
76671,Wayne,Englestad,1963-12-06,80.0,245.0,43,Forward,1610612743.0,2.5,0.6,1.5,0.0
76672,A.J.,English,1967-07-11,75.0,175.0,14,Guard,1610612764.0,9.9,2.1,2.1,0.0
76673,Alex,English,1954-01-05,80.0,190.0,2,Forward,1610612743.0,21.5,3.6,5.5,8.0
76674,Claude,English,1946-12-26,76.0,185.0,15,Guard,1610612757.0,1.5,0.3,1.1,0.0
76676,Jojo,English,1970-02-04,76.0,195.0,3,Guard,1610612741.0,3.6,0.9,1.1,0.0
203119,Kim,English,1988-09-24,78.0,200.0,24,Guard,1610612765.0,2.9,0.6,0.9,0.0
76675,Scott,English,1950-10-20,78.0,205.0,14,Forward,1610612756.0,3.2,0.5,1.5,0.0
76677,Gene,Englund,1917-10-21,76.0,205.0,10,Forward,1610612738.0,7.8,0.9,,0.0
203898,Tyler,Ennis,1994-08-24,75.0,194.0,10,Guard,1610612747.0,4.2,1.9,1.3,0.0
203516,James,Ennis III,1990-07-01,78.0,215.0,11,Forward,1610612753.0,7.5,1.3,3.9,
76678,Ray,Epps,1956-08-20,78.0,195.0,32,Forward,1610612744.0,2.0,0.2,0.4,0.0
201623,Semih,Erden,1986-07-28,84.0,240.0,9,Center,1610612738.0,3.8,0.4,2.8,0.0
76679,Bo,Erias,1932-07-30,75.0,220.0, ,Forward,1610612747.0,8.2,1.4,4.6,0.0
76680,Keith,Erickson,1944-04-19,77.0,195.0,14,Forward,1610612747.0,9.5,2.6,4.5,0.0
76681,Julius,Erving,1950-02-22,79.0,200.0,6,Forward,1610612755.0,22.0,3.9,6.7,11.0
1915,Evan,Eschmeyer,1975-05-30,83.0,250.0,00,Center,1610612751.0,2.8,0.5,3.9,0.0
76682,Jack,Eskridge,1924-01-21,77.0,200.0,,Center,1610610029.0,2.8,0.6,,0.0
76683,Vincenzo,Esposito,1969-03-01,75.0,198.0,4,Guard,1610612761.0,3.9,0.8,0.5,0.0
1629234,Drew,Eubanks,1997-02-01,81.0,245.0,14,Forward-Center,1610612759.0,4.6,0.9,3.2,
76687,Bob,Evans,1925-05-31,74.0,175.0,,Guard,1610610030.0,3.0,1.2,,0.0
967,Brian,Evans,1973-09-13,80.0,220.0,,Forward,0.0,3.7,0.8,1.6,0.0
76685,Earl,Evans,1955-11-11,80.0,202.0,,Forward,1610612765.0,4.4,1.0,2.1,0.0
1628980,Jacob,Evans,1997-06-18,76.0,210.0,12,Guard-Forward,1610612750.0,2.8,0.9,1.1,0.0
1628393,Jawun,Evans,1996-07-26,72.0,190.0,8,Guard,1610612760.0,4.2,2.0,1.7,0.0
202379,Jeremy,Evans,1987-10-24,81.0,200.0,6,Forward,1610612762.0,3.5,0.4,2.6,0.0
2230,Maurice,Evans,1978-11-08,77.0,220.0,6,Guard-Forward,1610612737.0,6.7,0.7,2.5,0.0
76686,Mike,Evans,1955-04-19,73.0,170.0,5,Guard,1610612743.0,7.7,2.6,1.4,0.0
2501,Reggie,Evans,1980-05-18,80.0,245.0,30,Center-Forward,1610612760.0,4.1,0.6,7.1,0.0
201936,Tyreke,Evans,1989-09-19,78.0,220.0,,Guard,0.0,15.7,4.8,4.6,0.0
101137,Daniel,Ewing,1983-03-26,75.0,185.0,3,Guard,1610612746.0,3.4,1.4,1.2,0.0
121,Patrick,Ewing,1962-08-05,84.0,255.0,33,Center,1610612752.0,21.0,1.9,9.8,9.0
201607,Patrick,Ewing,1984-05-20,80.0,235.0,22,Forward,1610612740.0,0.4,0.3,0.3,0.0
203957,Dante,Exum,1995-07-13,77.0,214.0,5,Guard,1610612745.0,3.8,2.2,2.8,
201963,Christian,Eyenga,1989-06-22,79.0,210.0,88,Forward,1610612739.0,6.3,0.8,2.7,0.0
203105,Festus,Ezeli,1989-10-21,83.0,265.0,31,Center,1610612757.0,4.2,0.4,4.3,0.0
76689,Johnny,Ezersky,1905-04-04,,,,,1610610024.0,7.6,1.3,,0.0
76690,Joe,Fabel,1913-09-04,73.0,190.0,,Forward,1610610031.0,2.1,0.1,,0.0
76691,John,Fairchild,1943-04-28,79.0,205.0,33,Forward,1610612747.0,2.0,0.4,1.5,0.0
1629605,Tacko,Fall,1995-12-10,89.0,311.0,99,Center,1610612738.0,2.9,0.2,2.4,
76692,Phil,Farbman,1924-04-03,73.0,185.0,8,Forward,1610612744.0,3.2,0.8,,0.0
202702,Kenneth,Faried,1989-11-19,80.0,220.0,35,Forward-Center,1610612745.0,11.4,1.0,8.1,0.0
76693,Dick,Farley,1932-04-13,76.0,190.0,22,Guard,1610612755.0,6.5,1.8,2.5,0.0
200770,Jordan,Farmar,1986-11-30,74.0,180.0,,Guard,0.0,7.7,2.9,1.9,0.0
2824,Desmon,Farmer,1981-10-07,77.0,220.0,,Guard,0.0,2.4,1.0,0.6,0.0
76695,Jim,Farmer,1964-09-23,76.0,190.0,22,Forward,1610612760.0,5.3,0.8,1.4,0.0
76694,Mike,Farmer,1936-09-26,79.0,210.0,12,Forward,1610612737.0,6.7,1.3,4.6,0.0
1108,Tony,Farmer,1970-01-03,81.0,244.0,8,Forward,1610612744.0,5.3,0.8,3.2,0.0
76696,Bob,Faught,1921-09-02,77.0,185.0,,Forward,1610610026.0,6.7,0.6,,0.0
203543,Vitor,Faverani,1988-05-05,83.0,260.0,38,Center,1610612738.0,4.4,0.4,3.5,0.0
202324,Derrick,Favors,1991-07-15,81.0,265.0,15,Forward,1610612762.0,5.9,0.9,5.3,
201174,Nick,Fazekas,1985-06-17,83.0,235.0,20,Forward,1610612746.0,4.1,0.4,3.4,0.0
76697,Dave,Fedor,1940-12-10,78.0,190.0,17,Forward,1610612744.0,0.9,0.1,0.9,0.0
76698,Bob,Feerick,1920-01-02,75.0,190.0,,Guard,1610610036.0,13.3,2.0,,0.0
76699,Butch,Feher,1954-05-19,76.0,185.0,7,Guard,1610612756.0,5.2,0.8,1.5,0.0
994,Jamie,Feick,1974-07-03,80.0,255.0,14,Forward,1610612751.0,4.5,0.7,7.1,0.0
76701,Ron,Feiereisel,1931-08-06,75.0,185.0,22,Guard,1610612747.0,3.0,0.6,0.6,0.0
76702,George,Feigenbaum,1929-07-02,73.0,185.0, ,Guard,1610610024.0,3.1,1.1,1.4,0.0
76703,Dave,Feitl,1962-06-08,83.0,235.0,45,Center,1610612745.0,4.3,0.5,3.0,0.0
1627770,Kay,Felder,1995-03-29,69.0,176.0,22,Guard,1610612739.0,3.8,1.3,1.0,0.0
1626245,Cristiano,Felicio,1992-07-07,83.0,270.0,6,Forward-Center,1610612741.0,1.6,0.7,1.7,
203467,Carrick,Felix,1990-08-17,78.0,201.0,30,Guard-Forward,1610612739.0,2.7,0.6,0.9,0.0
101230,Noel,Felix,1981-10-04,81.0,225.0,16,Forward,1610612760.0,1.5,0.2,1.1,0.0
76704,Ray,Felix,1930-12-10,83.0,220.0,14,Center,1610612752.0,10.9,0.7,8.9,1.0
101109,Raymond,Felton,1984-06-26,73.0,205.0,2,Guard,1610612760.0,11.2,5.2,3.0,0.0
76705,Jake,Fendley,1929-06-12,72.0,180.0,6,Guard,1610612765.0,2.8,0.9,1.2,0.0
76706,Bill,Fenley,1922-02-08,75.0,190.0,7,Forward,1610612738.0,2.6,0.5,,0.0
2724,Desmond,Ferguson,1977-07-22,79.0,210.0,5,Forward,1610612757.0,1.9,0.1,0.6,0.0
1628390,Terrance,Ferguson,1998-05-17,78.0,190.0,23,Guard,1610612755.0,0.2,0.2,0.1,
201164,Rudy,Fernandez,1985-04-04,,,,,0.0,9.1,2.2,2.4,0.0
1628981,Bruno,Fernando,1998-08-15,81.0,240.0,24,Forward-Center,1610612737.0,1.5,0.4,3.0,
76707,Eric,Fernsten,1953-11-01,82.0,205.0,45,Center,1610612738.0,2.4,0.4,1.7,0.0
76708,Al,Ferrari,1933-07-06,76.0,190.0,22,Guard,1610612737.0,6.8,2.5,2.2,0.0
76709,Rolando,Ferreira,1964-05-24,85.0,240.0,32,Forward,1610612757.0,0.8,0.1,1.1,0.0
273,Duane,Ferrell,1965-02-28,79.0,215.0,33,Forward,1610612737.0,6.4,0.9,1.9,0.0
1627812,Yogi,Ferrell,1993-05-09,72.0,178.0,,Guard,0.0,9.5,2.5,3.5,
76711,Arnie,Ferrin,1925-07-29,76.0,180.0,18,Forward,1610612747.0,5.8,1.6,4.0,0.0
76712,Bob,Ferry,1937-05-31,80.0,230.0,12,Center,1610612765.0,9.1,1.4,5.3,0.0
198,Danny,Ferry,1966-10-17,82.0,235.0,35,Forward,1610612739.0,7.0,1.3,2.8,0.0
201178,Kyrylo,Fesenko,1986-12-24,85.0,280.0,44,Center,1610612762.0,2.3,0.3,2.0,0.0
76713,Kenny,Fields,1962-02-09,77.0,220.0,54,Forward,1610612749.0,6.2,1.0,2.5,0.0
202361,Landry,Fields,1988-06-27,79.0,215.0,2,Guard-Forward,1610612752.0,6.8,1.6,4.3,0.0
76714,Ron,Filipek,1944-02-05,77.0,205.0,20,Forward,1610612755.0,2.3,0.4,1.3,0.0
76715,Greg,Fillmore,1947-03-07,85.0,240.0,34,Center,1610612752.0,2.4,0.4,2.2,0.0
76716,Hank,Finkel,1942-04-20,84.0,240.0,29,Center,1610612738.0,5.1,0.8,3.9,0.0
714,Michael,Finley,1973-03-06,79.0,225.0,40,Guard-Forward,1610612742.0,15.7,2.9,4.4,2.0
76717,Danny,Finn,1928-05-27,73.0,185.0,7,Guard,1610612744.0,7.3,4.0,3.9,0.0
1627827,Dorian,Finney-Smith,1993-05-04,79.0,220.0,10,Forward,1610612742.0,8.3,1.4,5.3,
900,Matt,Fish,1969-11-18,83.0,235.0,,Center,0.0,3.5,0.5,2.2,0.0
965,Derek,Fisher,1974-08-09,73.0,210.0,6,Guard,1610612747.0,8.3,3.0,2.1,0.0
2809,Gerald,Fitch,1982-08-12,75.0,188.0,,Guard,0.0,4.7,1.8,1.7,0.0
76720,Bob,Fitzgerald,1923-03-14,77.0,190.0,10   12,Forward,1610610035.0,3.1,0.6,,0.0
76719,Dick,Fitzgerald,1920-11-18,74.0,175.0,,Forward,1610610035.0,4.5,0.7,,0.0
2033,Marcus,Fizer,1978-08-10,,,,,0.0,9.6,1.2,4.6,0.0
76721,Jerry,Fleishman,1922-02-14,74.0,190.0,4,Guard,1610612744.0,5.8,1.6,4.6,0.0
76722,Al,Fleming,1954-04-05,79.0,215.0,30,Forward,1610612760.0,2.0,0.4,1.5,0.0
76723,Ed,Fleming,1933-07-25,75.0,189.0,50,Guard,1610612747.0,8.6,1.9,5.2,0.0
313,Vern,Fleming,1962-02-04,77.0,185.0,10,Guard,1610612754.0,11.3,4.8,3.4,0.0
2784,Luis,Flores,1981-04-11,74.0,195.0,12,Guard,1610612744.0,2.2,0.7,0.2,0.0
76725,Bruce,Flowers,1957-06-13,80.0,225.0,23,Forward,1610612739.0,4.9,0.9,3.4,0.0
76726,Sleepy,Floyd,1960-03-06,75.0,170.0,12,Guard,1610612745.0,12.8,5.4,2.6,1.0
201938,Jonny,Flynn,1989-02-06,72.0,185.0,3,Guard,1610612750.0,9.2,3.9,1.9,0.0
76727,Mike,Flynn,1953-07-31,74.0,180.0,44,Guard,1610612754.0,6.2,2.2,2.1,0.0
76728,Larry,Fogle,1953-03-19,77.0,205.0,44,Guard,1610612752.0,1.0,0.0,1.5,0.0
76729,Jack,Foley,1939-04-19,75.0,170.0,7,Forward,1610612752.0,4.8,0.5,1.5,0.0
1829,Ike,Fontaine,1975-04-16,,,,,0.0,1.8,0.7,0.8,0.0
76731,Levi,Fontaine,1948-11-01,76.0,190.0,12,Guard,1610612744.0,3.8,0.6,0.4,0.0
202880,Jeff,Foote,1987-07-14,84.0,265.0,,Center-Forward,0.0,1.0,0.0,1.5,0.0
1627854,Bryn,Forbes,1993-07-23,74.0,205.0,7,Guard,1610612749.0,9.5,0.6,1.2,
201814,Gary,Forbes,1985-02-25,79.0,220.0,3,Forward,1610612743.0,5.8,0.9,2.0,0.0
76732,Alphonso,Ford,1971-10-31,73.0,190.0,8,Forward,1610612760.0,3.2,0.9,1.8,0.0
2228,Alton,Ford,1981-05-29,81.0,280.0,,Forward,0.0,2.5,0.2,1.7,0.0
76733,Chris,Ford,1949-01-11,77.0,190.0,42,Guard,1610612765.0,9.2,3.4,3.0,0.0
76734,Don,Ford,1952-12-31,81.0,215.0,35,Forward,1610612747.0,6.4,1.4,3.6,0.0
76735,Jake,Ford,1946-04-29,75.0,180.0,33,Guard,1610612760.0,4.1,1.1,0.6,0.0
76736,Phil,Ford,1956-02-09,74.0,175.0,1,Guard,1610612758.0,11.6,6.4,1.8,0.0
101213,Sharrod,Ford,1982-01-09,81.0,235.0,,Forward,0.0,1.3,0.0,1.0,0.0
726,Sherell,Ford,1972-08-26,79.0,210.0,1,Forward,1610612760.0,3.2,0.2,0.9,0.0
2551,T.J.,Ford,1983-03-24,72.0,165.0,,Guard,0.0,11.2,5.8,3.1,0.0
76738,Donnie,Forman,1926-01-17,70.0,175.0,22,Guard,1610612747.0,4.1,1.7,,0.0
76739,Bayard,Forrest,1954-07-08,82.0,235.0,35,Center,1610612756.0,4.1,2.1,4.1,0.0
2218,Joseph,Forte,1981-03-23,76.0,194.0,40,Guard,1610612760.0,1.2,0.7,0.7,0.0
202622,Courtney,Fortson,1988-05-23,71.0,185.0,9,Guard,1610612745.0,3.5,1.0,1.5,0.0
1504,Danny,Fortson,1976-03-27,80.0,260.0,21,Center-Forward,1610612743.0,8.2,0.7,7.2,0.0
76740,Fred,Foster,1946-03-18,77.0,210.0,5,Forward,1610612755.0,7.8,1.1,2.4,0.0
323,Greg,Foster,1968-10-03,83.0,250.0,43,Center,1610612762.0,3.9,0.5,2.6,0.0
1902,Jeff,Foster,1977-01-16,83.0,250.0,10,Forward-Center,1610612754.0,4.9,0.9,6.9,0.0
76742,Rod,Foster,1960-10-10,73.0,160.0,10,Guard,1610612756.0,7.5,2.3,1.2,0.0
2238,Antonis,Fotsis,1981-04-01,82.0,219.0,6,Forward,1610612763.0,3.9,0.4,2.2,0.0
203095,Evan,Fournier,1992-10-29,79.0,205.0,10,Guard-Forward,1610612753.0,19.6,3.7,3.0,
76744,Larry,Foust,1928-06-24,81.0,215.0,14,Center,1610612765.0,13.7,1.7,9.8,7.0
76745,Jerry,Fowler,1927-06-20,79.0,230.0, ,Center,1610612737.0,1.5,0.3,1.7,0.0
1762,Tremaine,Fowlkes,1976-04-11,80.0,220.0,,Forward,0.0,2.9,0.5,2.2,0.0
1628368,De'Aaron,Fox,1997-12-20,75.0,185.0,5,Guard,1610612758.0,23.8,7.4,3.4,
76746,Harold,Fox,1949-08-29,74.0,175.0,7,Guard,1610612746.0,3.1,1.0,0.8,0.0
76747,Jim,Fox,1943-04-07,82.0,230.0,40,Center,1610612760.0,9.3,1.6,7.4,0.0
296,Rick,Fox,1969-07-24,79.0,235.0,17,Forward,1610612747.0,9.6,2.8,3.8,0.0
200751,Randy,Foye,1983-09-24,76.0,218.0,2,Guard,1610612750.0,10.3,2.8,2.2,0.0
1502,Adonal,Foyle,1975-03-09,82.0,270.0,31,Center,1610612744.0,4.1,0.5,4.7,0.0
2499,Richie,Frahm,1977-08-14,77.0,202.0,,Guard,0.0,3.6,0.6,1.2,0.0
1883,Steve,Francis,1977-02-21,75.0,210.0,3,Guard,1610612745.0,18.1,6.0,5.6,3.0
76748,Tellis,Frank,1965-04-26,82.0,225.0,32,Forward,1610612744.0,6.5,1.0,3.9,0.0
76749,Nat,Frankel,1913-11-03,72.0,195.0,,Forward,1610610031.0,2.7,0.5,,0.0
203479,Jamaal,Franklin,1991-07-21,77.0,191.0,22,Guard,1610612763.0,1.8,0.4,1.0,0.0
1626187,Michael,Frazier,1994-03-08,75.0,200.0,21,Guard,1610612745.0,2.1,0.2,0.8,0.0
204025,Tim,Frazier,1990-11-01,72.0,170.0,,Guard,0.0,1.3,2.3,1.3,
76750,Walt,Frazier,1945-03-29,76.0,200.0,10,Guard,1610612752.0,18.9,6.1,5.9,7.0
76751,Will,Frazier,1942-08-24,79.0,210.0, ,Forward,1610612744.0,0.5,0.5,2.5,0.0
1628982,Melvin,Frazier Jr.,1996-08-30,77.0,215.0,35,Guard-Forward,1610612753.0,1.9,0.1,0.5,0.0
76752,Anthony,Frederick,1964-12-07,79.0,205.0,24,Forward,1610612766.0,4.9,0.9,1.9,0.0
202690,Jimmer,Fredette,1989-02-25,74.0,195.0,32,Guard,1610612758.0,6.0,1.4,1.0,0.0
76753,World,Free,1953-12-09,75.0,185.0,21,Guard,1610612739.0,20.3,3.7,2.7,1.0
200777,Joel,Freeland,1987-02-07,82.0,225.0,19,Center-Forward,1610612757.0,3.2,0.4,3.4,0.0
76754,Donnie,Freeman,1944-07-18,75.0,185.0,20,Guard,1610612747.0,10.8,2.7,2.8,0.0
76755,Gary,Freeman,1948-07-25,81.0,210.0,23,Forward,1610612749.0,3.2,0.7,2.0,0.0
76756,Rod,Freeman,1950-11-05,79.0,225.0,26,Forward,1610612755.0,3.0,0.4,1.5,0.0
2782,Matt,Freije,1981-10-02,81.0,249.0,,Forward,0.0,3.2,0.6,2.0,0.0
76757,Frido,Frey,1921-10-26,74.0,195.0,4,Forward,1610612752.0,3.8,0.6,,0.0
76758,Larry,Friend,1935-04-14,76.0,185.0,7,Guard,1610612752.0,4.0,1.1,2.4,0.0
76759,Pat,Frink,1945-02-18,76.0,195.0,17,Guard,1610612758.0,2.6,1.1,0.9,0.0
76760,Jim,Fritsche,1931-12-10,80.0,210.0,8,Center,1610610024.0,3.9,0.9,3.0,0.0
101112,Channing,Frye,1983-05-17,84.0,255.0,9,Forward-Center,1610612739.0,8.7,1.0,4.5,0.0
76761,Bernie,Fryer,1949-12-25,75.0,185.0,25,Guard,1610612757.0,6.2,3.0,1.8,0.0
76762,Frank,Fucarino,1920-07-24,74.0,175.0,,Forward,1610610035.0,5.0,0.3,,0.0
76763,Herm,Fuetsch,1918-07-06,72.0,170.0,,Guard,1610610024.0,2.6,0.4,,0.0
76764,Joe,Fulks,1921-10-26,77.0,190.0,10,Forward,1610612744.0,16.4,1.2,5.3,2.0
2673,Hiram,Fuller,1981-05-13,81.0,240.0,,Forward,0.0,2.0,0.5,2.8,0.0
957,Todd,Fuller,1974-07-25,,,,Center,0.0,3.7,0.2,3.0,0.0
76765,Tony,Fuller,1958-09-04,76.0,180.0,,Guard,1610612765.0,4.0,1.9,2.8,0.0
1628365,Markelle,Fultz,1998-05-29,75.0,209.0,20,Guard,1610612753.0,12.9,5.4,3.1,
1444,Lawrence,Funderburke,1970-12-15,81.0,230.0,51,Forward,1610612758.0,6.4,0.6,3.6,0.0
76767,Terry,Furlow,1954-10-18,77.0,190.0,25,Guard,1610612739.0,10.7,2.4,2.1,0.0
76768,Billy,Gabor,1922-05-13,71.0,170.0,7,Guard,1610612755.0,9.8,2.0,1.8,1.0
1629117,Wenyen,Gabriel,1997-03-26,81.0,205.0,32,Forward,1610612740.0,0.2,0.3,1.2,
2429,Dan,Gadzuric,1978-02-02,83.0,240.0,50,Center,1610612749.0,4.7,0.4,4.4,0.0
202070,Tony,Gaffney,1984-11-14,80.0,205.0,,Forward,1610612738.0,,,,
1629655,Daniel,Gafford,1998-10-01,82.0,234.0,12,Forward-Center,1610612741.0,4.8,0.6,3.3,
101184,Deng,Gai,1982-03-22,81.0,250.0,,Forward,0.0,0.0,0.0,0.0,0.0
76769,Elmer R.,Gainer,1905-04-02,,,,,1610610037.0,1.5,0.5,,0.0
76770,Corey,Gaines,1965-06-01,75.0,195.0,5,Guard,1610612751.0,3.1,3.1,0.9,0.0
2558,Reece,Gaines,1981-01-07,78.0,205.0,,Guard,0.0,1.7,0.7,0.7,0.0
202178,Sundiata,Gaines,1986-04-18,73.0,200.0,1,Guard,1610612751.0,4.5,1.8,1.5,0.0
76771,Mike,Gale,1950-07-18,76.0,185.0,12,Guard,1610612759.0,7.4,4.3,2.5,0.0
76772,Chad,Gallagher,1969-05-30,82.0,255.0,55,Center,1610612762.0,3.0,0.0,0.0,0.0
76773,Harry,Gallatin,1927-04-26,78.0,210.0,10,Forward,1610612752.0,13.0,1.8,11.9,7.0
201568,Danilo,Gallinari,1988-08-08,82.0,233.0,8,Forward,1610612737.0,12.8,1.5,3.9,
204038,Langston,Galloway,1991-12-09,73.0,200.0,2,Guard,1610612756.0,5.1,0.8,1.0,
76774,Dave,Gambee,1937-04-16,78.0,215.0,20,Forward,1610612755.0,10.6,1.0,5.2,0.0
333,Kevin,Gamble,1965-11-13,77.0,210.0,,Forward,0.0,9.5,2.0,2.2,0.0
76776,Bob,Gantt,1922-06-22,76.0,205.0,,Forward,1610610036.0,3.1,0.2,,0.0
200816,Jorge,Garbajosa,1977-12-19,81.0,245.0,,Forward,0.0,8.0,1.7,4.7,0.0
2092,Ruben,Garces,1973-10-17,,,,Forward,0.0,1.2,0.4,2.2,0.0
2682,Alex,Garcia,1980-03-04,75.0,195.0,,Guard-Forward,0.0,4.7,1.8,1.5,0.0
101128,Francisco,Garcia,1981-12-31,79.0,215.0,,Guard-Forward,0.0,7.9,1.4,2.6,0.0
76778,Earl,Gardner,1923-09-18,75.0,195.0,14,Forward,1610612747.0,1.8,0.4,,0.0
201242,Thomas,Gardner,1985-02-08,77.0,225.0,3,Guard,1610612737.0,2.3,0.2,0.6,0.0
76779,Vern,Gardner,1925-05-14,77.0,200.0,12,Center,1610612744.0,8.9,1.6,4.0,0.0
76780,Jack,Garfinkel,1918-06-13,72.0,190.0,21,Guard,1610612738.0,5.2,1.5,,0.0
1627868,Patricio,Garino,1993-05-17,78.0,203.0,29,Guard-Forward,1610612753.0,0.0,0.0,1.4,0.0
1629636,Darius,Garland,2000-01-26,73.0,192.0,10,Guard,1610612739.0,16.4,5.8,2.2,
76781,Gary,Garland,1957-10-12,76.0,180.0,24,Guard,1610612743.0,4.3,1.9,1.8,0.0
76782,Winston,Garland,1964-12-19,74.0,170.0,22,Guard,1610612744.0,9.4,4.7,2.8,0.0
76783,Dick,Garmaker,1932-10-29,75.0,200.0,17,Guard,1610612747.0,13.3,2.6,4.2,4.0
1612,Chris,Garner,1975-02-23,70.0,156.0,2,Guard,1610612761.0,1.6,1.4,0.8,0.0
76785,Bill,Garnett,1960-04-22,81.0,225.0,20,Forward,1610612742.0,5.5,1.3,4.3,0.0
708,Kevin,Garnett,1976-05-19,83.0,240.0,21,Forward,1610612750.0,17.8,3.7,10.0,14.0
1831,Marlon,Garnett,1975-07-03,74.0,186.0,,Guard,0.0,2.1,0.8,0.9,0.0
1628656,Billy,Garrett,1994-10-16,78.0,215.0,3,Guard-Forward,1610612752.0,6.5,1.8,0.8,0.0
76786,Calvin,Garrett,1956-07-11,79.0,190.0,0,Forward,1610612745.0,5.2,1.5,2.6,0.0
1051,Dean,Garrett,1966-11-27,83.0,250.0,22,Center,1610612750.0,4.8,0.6,5.0,0.0
203197,Diante,Garrett,1988-11-03,76.0,190.0,8,Guard,1610612762.0,3.2,1.7,1.2,0.0
76788,Eldo,Garrett,1947-01-31,75.0,185.0,14,Guard,1610612746.0,10.3,2.5,3.0,0.0
76789,Rowland,Garrett,1950-07-16,78.0,210.0,24,Forward,1610612741.0,5.1,0.4,2.3,0.0
76790,Tom,Garrick,1966-07-07,74.0,185.0,5,Guard,1610612746.0,5.4,3.4,2.0,0.0
76791,John,Garris,1959-06-06,80.0,205.0,55,Forward,1610612739.0,4.0,0.3,2.3,0.0
1619,Kiwane,Garris,1974-09-24,74.0,183.0,3,Guard,1610612743.0,2.3,1.0,0.6,0.0
1727,Pat,Garrity,1976-08-23,81.0,238.0,8,Forward,1610612753.0,7.3,0.8,2.6,0.0
76793,Jim,Garvin,1950-02-05,79.0,200.0,30,Forward,1610612746.0,0.3,0.0,0.8,0.0
201188,Marc,Gasol,1985-01-29,83.0,255.0,14,Center,1610612747.0,4.8,2.0,4.1,
2200,Pau,Gasol,1980-07-06,84.0,250.0,17,Center-Forward,1610612749.0,17.0,3.2,9.2,6.0
76794,Frank,Gates,1920-04-12,72.0,160.0,,Guard,1610610023.0,4.5,1.4,,0.0
