22000915,1,2020,117,113,1610612744,1610612758
22000904,1,2020,120,103,1610612752,1610612761
22000905,1,2020,132,94,1610612749,1610612755
22000906,1,2020,115,109,1610612754,1610612765
22000264,0,2020,108,110,1610612740,1610612759
22000907,1,2020,106,101,1610612748,1610612741
22000908,1,2020,108,93,1610612742,1610612747
22000909,0,2020,96,101,1610612762,1610612750
22000910,1,2020,129,116,1610612743,1610612745
22000898,1,2020,118,103,1610612737,1610612748
22000899,1,2020,109,104,1610612751,1610612738
22000900,1,2020,108,102,1610612766,1610612739
22000901,0,2020,104,109,1610612745,1610612746
22000902,0,2020,109,129,1610612760,1610612764
22000225,0,2020,128,130,1610612757,1610612763
22000903,1,2020,118,97,1610612744,1610612743
22000892,1,2020,99,86,1610612738,1610612756
22000893,0,2020,100,135,1610612753,1610612740
22000894,1,2020,124,117,1610612749,1610612755
22000895,1,2020,106,91,1610612759,1610612765
22000896,1,2020,108,91,1610612741,1610612766
22000897,1,2020,115,110,1610612742,1610612747
22000881,1,2020,121,105,1610612739,1610612741
22000882,1,2020,122,116,1610612754,1610612760
22000883,0,2020,113,116,1610612755,1610612756
22000884,1,2020,114,103,1610612761,1610612751
22000885,1,2020,118,114,1610612764,1610612744
22000886,1,2020,137,127,1610612752,1610612737
22000887,0,2020,89,112,1610612745,1610612762
22000442,1,2020,127,117,1610612742,1610612765
22000888,0,2020,87,107,1610612759,1610612748
22000889,1,2020,117,105,1610612746,1610612763
22000890,0,2020,105,106,1610612757,1610612743
22000891,1,2020,128,125,1610612758,1610612750
22000876,1,2020,112,96,1610612737,1610612753
22000877,1,2020,109,97,1610612752,1610612766
22000878,0,2020,129,134,1610612740,1610612751
22000879,0,2020,112,113,1610612757,1610612746
22000880,0,2020,120,134,1610612758,1610612750
22000868,1,2020,109,105,1610612765,1610612739
22000869,0,2020,96,102,1610612738,1610612741
22000870,0,2020,96,107,1610612755,1610612744
22000473,0,2020,94,109,1610612754,1610612759
22000871,1,2020,113,91,1610612748,1610612745
22000872,1,2020,119,107,1610612764,1610612760
22000873,0,2020,127,128,1610612749,1610612756
22000874,1,2020,139,137,1610612743,1610612763
22000875,0,2020,97,111,1610612747,1610612762
22000861,1,2020,129,117,1610612737,1610612754
22000862,1,2020,122,112,1610612752,1610612740
22000863,1,2020,109,107,1610612748,1610612751
22000362,1,2020,109,101,1610612766,1610612757
22000864,0,2020,110,114,1610612753,1610612745
22000865,1,2020,112,106,1610612761,1610612760
22000866,0,2020,107,121,1610612742,1610612758
22000867,1,2020,124,105,1610612746,1610612750
22000855,1,2020,127,115,1610612747,1610612762
22000856,1,2020,121,100,1610612764,1610612765
22000857,1,2020,106,96,1610612741,1610612739
22000858,1,2020,119,114,1610612738,1610612744
22000859,0,2020,115,128,1610612749,1610612763
22000860,0,2020,85,111,1610612756,1610612759
22000844,1,2020,119,111,1610612762,1610612754
22000845,1,2020,110,104,1610612765,1610612760
22000846,1,2020,106,103,1610612755,1610612746
22000847,1,2020,117,115,1610612764,1610612740
22000848,1,2020,130,115,1610612751,1610612766
22000849,1,2020,113,102,1610612761,1610612753
22000850,0,2020,115,126,1610612741,1610612763
22000851,0,2020,99,128,1610612745,1610612743
22000852,1,2020,119,111,1610612750,1610612748
22000853,0,2020,106,107,1610612759,1610612757
22000854,0,2020,109,117,1610612742,1610612752
22000840,0,2020,109,120,1610612737,1610612749
22000841,0,2020,101,119,1610612739,1610612744
22000842,0,2020,113,121,1610612747,1610612738
22000843,1,2020,122,114,1610612756,1610612758
22000834,0,2020,105,130,1610612750,1610612749
22000829,0,2020,90,103,1610612766,1610612739
22000830,1,2020,123,117,1610612755,1610612751
22000831,1,2020,117,112,1610612761,1610612759
22000832,0,2020,98,100,1610612765,1610612746
22000833,0,2020,106,115,1610612741,1610612753
22000835,0,2020,106,116,1610612740,1610612752
22000461,0,2020,124,132,1610612745,1610612754
22000836,0,2020,109,147,1610612760,1610612744
22000837,0,2020,113,114,1610612763,1610612742
22000838,1,2020,123,106,1610612743,1610612748
22000839,0,2020,111,123,1610612758,1610612764
22000817,0,2020,97,127,1610612750,1610612751
22000823,0,2020,115,126,1610612754,1610612746
22000824,0,2020,103,108,1610612761,1610612737
22000825,0,2020,93,101,1610612766,1610612747
22000826,1,2020,106,96,1610612762,1610612760
22000827,1,2020,106,86,1610612756,1610612748
22000828,0,2020,115,116,1610612757,1610612738
22000815,1,2020,111,96,1610612752,1610612747
22000818,0,2020,95,113,1610612742,1610612755
22000816,0,2020,97,120,1610612753,1610612759
22000278,1,2020,101,90,1610612763,1610612741
22000819,1,2020,117,110,1610612740,1610612758
22000820,0,2020,121,125,1610612762,1610612764
22000821,1,2020,116,107,1610612744,1610612743
22000822,1,2020,126,120,1610612756,1610612745
22000805,0,2020,101,105,1610612766,1610612737
22000806,0,2020,87,105,1610612743,1610612738
22000807,0,2020,109,116,1610612739,1610612740
22000808,0,2020,87,124,1610612753,1610612749
22000809,1,2020,102,96,1610612752,1610612761
22000810,0,2020,117,119,1610612742,1610612759
22000811,0,2020,125,132,1610612763,1610612754
22000812,1,2020,121,117,1610612750,1610612741
22000813,1,2020,131,124,1610612746,1610612765
22000814,0,2020,98,107,1610612757,1610612748
22000794,0,2020,115,135,1610612739,1610612761
22000800,0,2020,101,126,1610612751,1610612747
22000199,0,2020,93,117,1610612760,1610612755
22000801,1,2020,128,112,1610612762,1610612758
22000802,1,2020,125,109,1610612744,1610612745
22000803,1,2020,134,106,1610612756,1610612764
22000804,1,2020,118,103,1610612757,1610612765
22000790,0,2020,106,111,1610612753,1610612754
22000792,1,2020,145,136,1610612738,1610612750
22000793,1,2020,133,129,1610612752,1610612763
22000791,1,2020,120,108,1610612737,1610612741
22000795,1,2020,101,94,1610612740,1610612755
22000796,0,2020,119,127,1610612749,1610612766
22000797,1,2020,121,119,1610612743,1610612759
22000798,0,2020,107,110,1610612744,1610612764
22000799,1,2020,126,109,1610612746,1610612745
22000523,0,2020,113,122,1610612761,1610612741
22000784,1,2020,110,104,1610612748,1610612747
22000785,0,2020,102,129,1610612760,1610612739
22000786,1,2020,116,101,1610612742,1610612749
22000787,1,2020,122,103,1610612762,1610612757
22000788,1,2020,113,103,1610612746,1610612756
22000789,0,2020,101,113,1610612758,1610612765
22000776,1,2020,141,137,1610612754,1610612750
22000777,0,2020,116,131,1610612753,1610612764
22000778,1,2020,101,99,1610612738,1610612752
22000779,1,2020,139,111,1610612751,1610612740
22000456,1,2020,102,93,1610612745,1610612742
22000780,0,2020,113,131,1610612737,1610612763
22000781,0,2020,102,113,1610612760,1610612766
22000782,1,2020,106,96,1610612743,1610612759
22000783,1,2020,117,113,1610612756,1610612762
22000769,0,2020,97,113,1610612754,1610612741
22000770,1,2020,123,107,1610612737,1610612740
22000771,0,2020,96,106,1610612738,1610612755
22000772,0,2020,101,110,1610612761,1610612747
22000773,0,2020,112,124,1610612748,1610612763
22000321,1,2020,134,119,1610612743,1610612765
22000774,1,2020,122,121,1610612744,1610612749
22000775,1,2020,133,116,1610612746,1610612757
22000762,1,2020,114,112,1610612751,1610612752
22000763,1,2020,103,101,1610612761,1610612764
22000764,1,2020,111,103,1610612742,1610612762
22000765,1,2020,116,106,1610612750,1610612758
22000766,0,2020,108,132,1610612760,1610612765
22000767,0,2020,101,125,1610612759,1610612739
22000768,0,2020,130,133,1610612745,1610612756
22000755,1,2020,115,107,1610612741,1610612751
22000756,1,2020,104,86,1610612746,1610612747
22000757,1,2020,116,86,1610612738,1610612766
22000758,0,2020,100,116,1610612755,1610612763
22000759,1,2020,117,111,1610612737,1610612744
22000760,0,2020,115,122,1610612745,1610612740
22000761,1,2020,119,109,1610612743,1610612753
22000747,0,2020,87,109,1610612764,1610612742
22000748,0,2020,81,125,1610612765,1610612752
22000749,1,2020,115,101,1610612748,1610612739
22000750,1,2020,122,113,1610612755,1610612750
22000751,0,2020,133,139,1610612759,1610612754
22000752,1,2020,137,91,1610612762,1610612753
22000753,1,2020,133,85,1610612757,1610612760
22000754,0,2020,128,129,1610612758,1610612749
22000737,1,2020,130,77,1610612761,1610612744
22000738,1,2020,118,102,1610612738,1610612745
22000739,0,2020,86,99,1610612752,1610612742
22000740,0,2020,97,114,1610612754,1610612766
22000741,1,2020,120,108,1610612763,1610612750
22000742,0,2020,103,126,1610612740,1610612737
22000743,1,2020,113,106,1610612762,1610612741
22000744,1,2020,140,103,1610612756,1610612760
22000745,0,2020,109,127,1610612757,1610612749
22000746,0,2020,94,115,1610612758,1610612747
22000179,1,2020,120,91,1610612765,1610612764
22000731,0,2020,94,114,1610612739,1610612755
22000732,1,2020,111,89,1610612751,1610612766
22000733,1,2020,116,109,1610612748,1610612744
22000734,0,2020,110,115,1610612740,1610612753
22000735,0,2020,129,134,1610612759,1610612737
22000736,0,2020,94,101,1610612746,1610612743
22000721,0,2020,101,124,1610612765,1610612757
22000722,0,2020,87,92,1610612754,1610612748
22000723,0,2020,108,113,1610612738,1610612742
22000724,1,2020,120,108,1610612751,1610612745
22000725,0,2020,107,111,1610612763,1610612762
22000726,1,2020,102,101,1610612750,1610612752
22000727,1,2020,113,103,1610612760,1610612761
22000728,1,2020,120,106,1610612759,1610612758
22000729,0,2020,97,112,1610612747,1610612749
22000730,1,2020,121,116,1610612756,1610612741
22000718,0,2020,104,114,1610612764,1610612766
22000719,1,2020,104,95,1610612743,1610612755
22000171,1,2020,117,110,1610612756,1610612737
22000720,0,2020,96,103,1610612746,1610612753
22000707,1,2020,132,124,1610612764,1610612754
22000708,0,2020,109,115,1610612738,1610612740
22000709,1,2020,112,107,1610612751,1610612750
22000710,0,2020,88,98,1610612752,1610612748
22000711,1,2020,118,104,1610612765,1610612761
22000712,0,2020,110,120,1610612745,1610612763
22000713,0,2020,106,127,1610612760,1610612742
22000714,0,2020,115,132,1610612759,1610612758
22000715,1,2020,114,75,1610612762,1610612739
22000716,1,2020,116,102,1610612744,1610612741
22000717,1,2020,129,105,1610612746,1610612749
22000703,0,2020,97,101,1610612766,1610612756
22000704,0,2020,117,122,1610612761,1610612757
22000705,1,2020,126,102,1610612743,1610612737
22000706,1,2020,96,93,1610612747,1610612753
22000694,1,2020,106,92,1610612764,1610612765
22000695,0,2020,96,102,1610612749,1610612752
22000696,0,2020,107,129,1610612750,1610612745
22000697,1,2020,120,104,1610612759,1610612741
22000698,1,2020,112,103,1610612740,1610612742
22000699,0,2020,94,111,1610612760,1610612738
22000700,1,2020,126,110,1610612762,1610612763
22000701,1,2020,122,112,1610612746,1610612755
22000702,1,2020,100,98,1610612758,1610612739
22000683,0,2020,111,113,1610612765,1610612751
22000684,0,2020,100,104,1610612761,1610612756
22000685,0,2020,114,122,1610612749,1610612738
22000686,1,2020,110,105,1610612766,1610612748
22000687,0,2020,105,112,1610612753,1610612757
22000688,1,2020,107,101,1610612750,1610612745
22000689,0,2020,108,113,1610612740,1610612743
22000690,0,2020,94,109,1610612742,1610612754
22000691,1,2020,117,114,1610612762,1610612763
22000692,0,2020,108,124,1610612744,1610612737
22000693,1,2020,100,86,1610612747,1610612739
