77166,"(Steffond,Johnson)",1962/11/4,80,240,31,Forward,1610612746,"{2.6,0.2,1.5}",0
1869,"(Charles R.,Jones)",1975/7/17,75,180,2,Guard,1610612746,"{3.5,1.6,1.2}",0
77203,"(Willie,Jones)",1959/9/1,80,190,22,Forward,1610612746,"{3.2,0.3,1.3}",0
2549,"(Chris,Kaman)",1982/4/28,84,265,35,Center,1610612746,"{11.2,1.3,7.6}",1
77227,"(Bob,Kauffman)",1946/7/13,80,240,44,Forward,1610612746,"{11.5,2.7,7}",3
1628379,"(Luke,Kennard)",1996/6/24,77,206,5,Guard,1610612746,"{8,1.8,2.7}",
77260,"(Bo,Kimble)",1966/4/9,76,190,16,Guard,1610612746,"{5.5,0.9,1.5}",0
101117,"(Yaroslav,Korolev)",1987/5/7,81,203,8,Forward,1610612746,"{1.1,0.4,0.5}",0
77363,"(Rock,Lee)",1955/5/1,82,220,34,Center,1610612746,"{1,1,0.5}",0
202695,"(Kawhi,Leonard)",1991/6/29,79,225,2,Forward,1610612746,"{25.9,4.9,6.3}",
77398,"(Robert,Lock)",1966/5/22,81,225,44,Forward,1610612746,"{1.5,0.2,1.6}",0
77428,"(Mike,Macaluso)",1951/7/20,77,210,21,Forward,1610612746,"{1.6,0.1,0.8}",0
1894,"(Corey,Maggette)",1979/11/12,78,225,50,Forward,1610612746,"{16,2.1,4.9}",0
1629611,"(Terance,Mann)",1996/10/18,77,215,14,Guard-Forward,1610612746,"{5.3,1.2,3.4}",
77478,"(Bob,Martin)",1969/10/7,84,250,42,Center,1610612746,"{2.1,0.3,2.2}",0
77474,"(Jeff,Martin)",1967/1/14,77,195,15,Guard,1610612746,"{6.7,0.8,2}",0
77498,"(Bob,McAdoo)",1951/9/15,81,210,11,Center,1610612746,"{22.1,2.3,9.4}",5
77527,"(Hank,McDowell)",1959/11/13,81,215,41,Forward,1610612746,"{2.9,0.5,2.3}",0
77545,"(Carlton,McKinney)",1964/10/21,76,190,4,Forward,1610612746,"{2.4,0.8,1.4}",0
2032,"(Darius,Miles)",1981/10/9,81,235,3,Forward,1610612746,"{10.1,1.9,4.9}",0
202694,"(Marcus,Morris Sr.)",1989/9/2,80,218,8,Forward,1610612746,"{12.1,1.1,3.8}",
1628405,"(Johnathan,Motley)",1995/5/4,80,230,15,Forward,1610612746,"{4.9,0.6,2.4}",0
77670,"(Jay,Murphy)",1962/6/26,81,220,42,Forward,1610612746,"{2.4,0.2,1.7}",0
441,"(Lamond,Murray)",1973/4/20,79,235,31,Forward,1610612746,"{11.3,1.3,4.1}",0
77689,"(Swen,Nater)",1950/1/14,83,240,41,Center,1610612746,"{12.2,2,10.8}",0
1838,"(Tyrone,Nesby)",1976/1/31,78,245,8,Forward-Guard,1610612746,"{9.5,1.5,3.7}",0
77704,"(Martin,Nessley)",1965/2/16,86,260,51,Forward,1610612746,"{1.1,0.4,1.9}",0
201149,"(Joakim,Noah)",1985/2/25,83,232,55,Forward-Center,1610612746,"{8.8,2.8,9}",2
77760,"(John,Olive)",1955/3/1,79,210,40,Forward,1610612746,"{1.3,0.1,0.6}",0
1709,"(Michael,Olowokandi)",1975/4/3,84,270,41,Center,1610612746,"{8.3,0.7,6.8}",0
77782,"(Eddie,Owens)",1953/12/26,79,210,40,Forward,1610612746,"{2.6,0.6,1.3}",0
202335,"(Patrick,Patterson)",1989/3/14,80,235,54,Forward,1610612746,"{4.7,0.5,2}",
15,"(Eric,Piatkowski)",1970/9/30,79,215,52,Guard-Forward,1610612746,"{7.5,1,2.2}",0
77858,"(Stan,Pietkiewicz)",1956/7/14,77,200,43,Guard,1610612746,"{3.9,1.8,1}",0
77866,"(Dwayne,Polee)",1963/3/2,77,180,12,Forward,1610612746,"{2,0,0}",0
77882,"(Tony,Price)",1957/1/5,78,190,34,Guard,1610612746,"{0.8,0.6,0}",0
77910,"(Wally,Rank)",1958/3/1,78,220,30,Forward,1610612746,"{2.2,0.7,1.2}",0
2047,"(Quentin,Richardson)",1980/4/13,78,228,55,Forward,1610612746,"{10.3,1.5,4.7}",0
77970,"(David,Rivers)",1965/1/20,72,170,32,Guard,1610612746,"{3.4,2.5,1.3}",0
915,"(Rodney,Rogers)",1971/6/20,79,270,54,Forward,1610612746,"{10.9,2,4.5}",0
399,"(Sean,Rooks)",1969/9/9,82,260,45,Center,1610612746,"{6.2,0.8,3.8}",0
78016,"(Robert,Rose)",1964/12/27,77,180,42,Forward,1610612746,"{0,0,1}",0
78039,"(Paul,Ruffner)",1948/10/15,82,225,22,Center,1610612746,"{2.1,0.2,0.9}",0
907,"(Malik,Sealy)",1970/2/1,80,200,2,Guard-Forward,1610612746,"{10.1,1.7,3.2}",0
78143,"(John,Shumate)",1952/4/6,81,235,34,Forward,1610612746,"{12.3,1.8,7.5}",0
2250,"(Bobby,Simmons)",1980/6/2,78,235,21,Forward,1610612746,"{9,1.5,3.8}",0
101189,"(James,Singleton)",1981/7/20,80,230,3,Forward,1610612746,"{3.9,0.4,3.7}",0
293,"(Charles,Smith)",1965/7/16,82,244,54,Forward,1610612746,"{14.4,1.4,5.8}",0
78183,"(Derek,Smith)",1961/11/1,78,205,43,Guard,1610612746,"{12.8,2.1,3.2}",0
78191,"(Jim,Smith)",1958/4/12,81,225,32,Forward,1610612746,"{2.9,0.6,2.5}",0
78200,"(Randy,Smith)",1948/12/12,75,180,7,Guard,1610612746,"{16.7,4.6,3.7}",2
1627754,"(Diamond,Stone)",1997/2/10,83,255,0,Center,1610612746,"{1.4,0,0.9}",0
78654,"(Barry,Sumpter)",1965/11/11,83,215,51,Forward,1610612746,"{0,0,0}",0
78296,"(Brian,Taylor)",1951/6/9,74,185,14,Guard,1610612746,"{12.3,4.5,2.4}",0
201446,"(Mike,Taylor)",1986/1/21,74,165,4,Guard,1610612746,"{5.7,2.1,1.7}",0
202717,"(Trey,Thompkins)",1990/5/29,82,245,33,Forward,1610612746,"{2.4,0.1,1}",0
201154,"(Al,Thornton)",1983/12/7,80,235,23,Forward,1610612746,"{11.9,1.2,4.2}",0
78403,"(Log,Vander Velden)",1971/4/3,80,215,25,Forward,1610612746,"{0.6,0.1,0.4}",0
919,"(Loy,Vaught)",1968/2/27,81,240,35,Forward-Center,1610612746,"{10.1,0.9,7.1}",0
202378,"(Willie,Warren)",1989/10/22,76,203,13,Guard,1610612746,"{1.9,1.4,0.6}",0
78507,"(Eric,White)",1965/12/30,80,200,12,Forward,1610612746,"{6.1,0.5,2.4}",0
78512,"(Rory,White)",1959/8/16,80,210,22,Forward,1610612746,"{7.4,0.7,2.3}",0
203912,"(C.J.,Wilcox)",1990/12/30,77,195,23,Guard,1610612746,"{2,0.5,0.5}",0
2404,"(Chris,Wilcox)",1982/9/3,82,235,44,Forward-Center,1610612746,"{8.2,0.7,4.9}",0
78527,"(Michael,Wiley)",1957/10/16,81,200,21,Forward,1610612746,"{7.4,0.7,2.6}",0
78538,"(Dale,Wilkinson)",1960/3/18,82,220,38,Forward,1610612746,"{1.2,0.2,0.3}",0
78547,"(Chuck,Williams)",1946/6/6,74,175,11,Guard,1610612746,"{5.5,3.3,1.7}",0
78548,"(Freeman,Williams)",1956/5/15,76,190,20,Guard,1610612746,"{14.7,1.6,1.6}",0
101150,"(Lou,Williams)",1986/10/27,73,175,23,Guard,1610612746,"{12,3.5,2.1}",
201173,"(Marcus,Williams)",1986/11/18,79,207,2,Guard,1610612746,"{1.1,0.2,0.9}",0
1010,"(Randy,Woods)",1970/9/23,70,185,10,Guard,1610612746,"{2.4,1.7,0.6}",0
78634,"(Michael,Young)",1961/1/2,79,220,42,Guard,1610612746,"{4.6,0.5,1.8}",0
1627826,"(Ivica,Zubac)",1997/3/18,84,240,40,Center,1610612746,"{8.5,1.1,7}",
76003,"(Kareem,Abdul-Jabbar)",1947/4/16,86,225,33,Center,1610612747,"{24.6,3.6,11.2}",18
76035,"(Cliff,Anderson)",1944/9/7,74,200,26,Guard,1610612747,"{3,0.8,1.3}",0
1628961,"(Kostas,Antetokounmpo)",1997/11/20,82,200,37,Forward,1610612747,"{1.2,0,1.8}",
76127,"(Elgin,Baylor)",1934/9/16,77,225,22,Forward,1610612747,"{27.4,4.3,13.5}",11
712,"(Mario,Bennett)",1973/8/1,81,235,24,Center-Forward,1610612747,"{4,0.4,2.7}",0
76180,"(Alex,Blackwell)",1970/6/27,78,250,30,Forward,1610612747,"{1.3,0.3,0.9}",0
1626148,"(Anthony,Brown)",1992/10/10,79,224,3,Forward-Guard,1610612747,"{3.9,0.7,2.5}",0
203913,"(Jabari,Brown)",1992/12/18,77,214,15,Guard,1610612747,"{11.9,2.1,1.9}",0
977,"(Kobe,Bryant)",1978/8/23,78,212,24,Forward-Guard,1610612747,"{25,4.7,5.2}",15
76294,"(Steve,Bucknall)",1966/3/17,78,215,24,Forward,1610612747,"{1.3,0.6,0.4}",0
101115,"(Andrew,Bynum)",1987/10/27,84,285,17,Center,1610612747,"{11.5,1.2,7.7}",1
1629719,"(Devontae,Cacok)",1996/10/8,79,240,12,Forward,1610612747,"{2.3,0.1,1.5}",
203484,"(Kentavious,Caldwell-Pope)",1993/2/18,77,204,1,Guard,1610612747,"{8.3,1.5,2.4}",
76332,"(Demetrius,Calip)",1969/11/18,73,165,7,Guard,1610612747,"{1.6,1.7,0.7}",0
922,"(Elden,Campbell)",1968/7/23,84,279,41,Center-Forward,1610612747,"{10.3,1.1,5.9}",0
202382,"(Derrick,Caracter)",1988/5/4,81,275,45,Forward,1610612747,"{2,0.2,1}",0
76345,"(Bob,Carney)",1932/8/3,75,170,18,Center,1610612747,"{3.6,0.8,2.4}",0
76361,"(Ron,Carter)",1956/8/31,77,190,13,Guard,1610612747,"{3,0.6,1.1}",0
76363,"(Jay,Carty)",1941/7/4,79,220,52,Forward,1610612747,"{2.7,0.4,2.1}",0
1627936,"(Alex,Caruso)",1994/2/28,76,186,4,Guard,1610612747,"{5.8,2.4,2.9}",
1911,"(John,Celestand)",1977/3/6,75,190,20,Guard,1610612747,"{2.3,1.3,0.7}",0
2567,"(Brian,Cook)",1980/12/4,81,250,43,Center-Forward,1610612747,"{5.5,0.6,2.6}",0
1030,"(Duane,Cooper)",1969/6/25,73,185,10,Guard,1610612747,"{2.3,2,0.7}",0
76444,"(Michael,Cooper)",1956/4/15,79,170,21,Guard,1610612747,"{8.9,4.2,3.2}",0
76458,"(Mel,Counts)",1941/10/16,84,230,31,Center,1610612747,"{8.3,1.4,6}",0
76466,"(Freddie,Crawford)",1940/12/23,76,189,15,Guard,1610612747,"{6.8,2.1,2.5}",0
203076,"(Anthony,Davis)",1993/3/11,82,253,3,Forward-Center,1610612747,"{22.5,3,8.4}",
124,"(Vlade,Divac)",1968/2/3,85,260,21,Center,1610612747,"{11.8,3.1,8.2}",1
201162,"(Jared,Dudley)",1985/7/10,78,237,10,Forward,1610612747,"{0.5,0.5,1.7}",
202365,"(Devin,Ebanks)",1989/10/28,81,215,3,Forward,1610612747,"{3.6,0.4,1.9}",0
76658,"(Alexander,Ellis)",1936/2/11,77,185,30,Forward,1610612747,"{5.1,0.7,5.2}",0
76663,"(Leroy,Ellis)",1940/3/10,83,210,25,Forward,1610612747,"{9.7,1.3,8.3}",0
203898,"(Tyler,Ennis)",1994/8/24,75,194,10,Guard,1610612747,"{4.2,1.9,1.3}",0
76680,"(Keith,Erickson)",1944/4/19,77,195,14,Forward,1610612747,"{9.5,2.6,4.5}",0
76691,"(John,Fairchild)",1943/4/28,79,205,33,Forward,1610612747,"{2,0.4,1.5}",0
76701,"(Ron,Feiereisel)",1931/8/6,75,185,22,Guard,1610612747,"{3,0.6,0.6}",0
76711,"(Arnie,Ferrin)",1925/7/29,76,180,18,Forward,1610612747,"{5.8,1.6,4}",0
965,"(Derek,Fisher)",1974/8/9,73,210,6,Guard,1610612747,"{8.3,3,2.1}",0
76723,"(Ed,Fleming)",1933/7/25,75,189,50,Guard,1610612747,"{8.6,1.9,5.2}",0
76734,"(Don,Ford)",1952/12/31,81,215,35,Forward,1610612747,"{6.4,1.4,3.6}",0
296,"(Rick,Fox)",1969/7/24,79,235,17,Forward,1610612747,"{9.6,2.8,3.8}",0
76754,"(Donnie,Freeman)",1944/7/18,75,185,20,Guard,1610612747,"{10.8,2.7,2.8}",0
76783,"(Dick,Garmaker)",1932/10/29,75,200,17,Guard,1610612747,"{13.3,2.6,4.2}",4
201188,"(Marc,Gasol)",1985/1/29,83,255,14,Center,1610612747,"{4.8,2,4.1}",
1904,"(Devean,George)",1977/8/29,80,235,19,Forward,1610612747,"{5.6,0.9,3.1}",0
76809,"(Mel,Gibson)",1940/12/30,75,180,15,Guard,1610612747,"{1.4,0.7,0.4}",0
76832,"(Gail,Goodrich)",1943/4/23,73,170,25,Guard,1610612747,"{18.6,4.7,3.2}",5
202726,"(Andrew,Goudelock)",1988/12/7,75,200,0,Guard,1610612747,"{4,0.5,0.7}",0
76850,"(Bud,Grant)",1927/5/20,75,195,20,Forward,1610612747,"{2.6,0.9,1.9}",0
76853,"(Travis,Grant)",1950/1/1,79,215,33,Forward,1610612747,"{3.6,0.2,1.5}",0
920,"(A.C.,Green)",1963/10/4,81,225,45,Forward,1610612747,"{9.6,1.1,7.4}",1
76896,"(Jerry,Grote)",1940/12/28,76,215,32,Guard,1610612747,"{1.3,0.4,0.4}",0
76916,"(Happy,Hairston)",1942/5/31,79,225,52,Forward,1610612747,"{14.8,1.6,10.3}",0
76926,"(Dennis,Hamilton)",1944/5/8,80,210,12,Forward,1610612747,"{2.9,0.6,1.5}",0
76929,"(Steve,Hamilton)",1935/11/30,78,190,30,Forward,1610612747,"{4.5,0.5,3.4}",0
1626149,"(Montrezl,Harrell)",1994/1/26,79,240,15,Forward-Center,1610612747,"{14.8,1.1,6.6}",
76962,"(Bob,Harrison)",1927/8/12,73,190,3,Guard,1610612747,"{7.2,2.7,2.5}",1
176,"(Antonio,Harvey)",1970/7/6,83,250,4,Forward-Center,1610612747,"{3,0.3,2.3}",0
76977,"(Tom,Hawkins)",1936/12/22,77,210,33,Forward,1610612747,"{8.7,1.1,6}",0
201941,"(Jordan,Hill)",1987/7/27,82,240,27,Forward-Center,1610612747,"{7.9,0.8,5.8}",0
77032,"(Lew,Hitch)",1929/7/16,80,200,14,Forward,1610612747,"{5,1.2,5.3}",0
77040,"(Brad,Holland)",1956/12/6,75,180,14,Guard,1610612747,"{3.2,0.7,0.6}",0
77045,"(Jim,Holstein)",1930/9/24,75,180,10,Forward,1610612747,"{3.8,1.1,2.9}",0
77058,"(Ron,Horn)",1938/5/24,79,220,24,Forward,1610612747,"{2.5,0.4,2.5}",0
109,"(Robert,Horry)",1970/8/25,82,240,25,Forward-Center,1610612747,"{7,2.1,4.8}",0
1629659,"(Talen,Horton-Tucker)",2000/11/25,76,234,5,Guard,1610612747,"{8,2.3,2.7}",
77082,"(Rod,Hundley)",1934/10/26,76,185,33,Guard,1610612747,"{8.4,3.4,3.3}",2
77095,"(Joel,Ingram)",1931/8/31,72,210,22,Forward,1610612747,"{2.8,0.8,4.8}",0
77100,"(Tony,Jackson)",1958/1/17,72,170,23,Guard,1610612747,"{1,1,1}",0
2544,"(LeBron,James)",1984/12/30,81,250,23,Forward,1610612747,"{25.4,7.9,7.9}",
77123,"(Tony,Jaros)",1920/2/22,75,185,13,Forward,1610612747,"{5.4,0.9,2.1}",0
77135,"(Clay,Johnson)",1956/7/18,76,175,34,Guard,1610612747,"{2.8,0.6,1.2}",0
77142,"(Magic,Johnson)",1959/8/14,81,220,32,Forward-Guard,1610612747,"{19.5,11.2,7.2}",11
77165,"(Ron,Johnson)",1938/7/20,80,215,52,Forward,1610612747,"{2.6,0.1,2.1}",0
77172,"(Howie,Jolliff)",1938/7/20,79,218,54,Forward,1610612747,"{2.8,0.8,4.2}",0
1629203,"(Jemerrio,Jones)",1995/4/9,77,174,10,Forward,1610612747,"{4.5,2.2,8.2}",0
77219,"(Ed,Kalafat)",1932/10/13,78,245,23,Center,1610612747,"{7.1,1.5,5.7}",0
201207,"(Coby,Karl)",1983/6/8,77,215,22,Guard,1610612747,"{2.4,1,1.3}",0
203527,"(Ryan,Kelly)",1991/4/9,83,230,30,Forward,1610612747,"{6,1.3,3.1}",0
77257,"(Ernie,Killum)",1948/6/11,75,180,20,Guard,1610612747,"{0.3,0,0.5}",0
77270,"(Jim,King)",1941/2/7,74,175,21,Guard,1610612747,"{7.2,2.3,2.5}",1
969,"(Travis,Knight)",1974/9/13,84,235,44,Center,1610612747,"{3.4,0.6,3.1}",0
77311,"(Jim,Krebs)",1935/9/8,80,230,32,Center,1610612747,"{8,0.8,6.2}",0
77325,"(Charles,Kupec)",1953/1/16,78,220,25,Center,1610612747,"{4.1,0.7,2.1}",0
1628398,"(Kyle,Kuzma)",1995/7/24,82,221,0,Forward,1610612747,"{12.1,1.5,6.7}",
77340,"(Rudy,LaRusso)",1937/11/11,80,220,35,Forward,1610612747,"{15.6,2.1,9.4}",4
77330,"(Bo,Lamar)",1951/4/7,73,180,11,Guard,1610612747,"{7.1,2.5,1.3}",0
77334,"(Mark,Landsberger)",1955/5/21,80,215,54,Forward,1610612747,"{5.6,0.5,6.1}",0
77371,"(Bob,Leonard)",1932/7/17,75,185,21,Guard,1610612747,"{9.9,3.3,2.9}",0
77414,"(Clyde,Lovellette)",1929/9/7,81,234,34,Center,1610612747,"{17,1.6,9.5}",3
77427,"(Mike,Lynn)",1945/11/25,79,215,25,Forward,1610612747,"{2.6,0.6,1.4}",0
203088,"(Kendall,Marshall)",1991/8/19,76,200,5,Guard,1610612747,"{5,4.9,1.6}",0
77480,"(Slater,Martin)",1925/10/22,70,170,22,Guard,1610612747,"{9.8,4.2,3.4}",7
202083,"(Wesley,Matthews)",1986/10/14,76,220,9,Guard,1610612747,"{4.5,1,1.4}",
2788,"(DJ,Mbenga)",1980/12/30,84,255,28,Center,1610612747,"{1.8,0.2,1.5}",0
77502,"(Mel,McCants)",1967/8/19,80,240,49,Forward,1610612747,"{1.7,0.2,0.5}",0
77505,"(Willie,McCarter)",1946/7/26,75,175,17,Guard,1610612747,"{7,2,1.6}",0
77530,"(Mike,McGee)",1959/7/29,77,190,40,Forward,1610612747,"{9.6,1.2,2.1}",0
1628035,"(Alfonzo,McKinnie)",1992/9/17,79,215,28,Forward,1610612747,"{2.5,0.1,1.1}",
77554,"(Jim,McMillian)",1948/3/11,77,215,5,Forward,1610612747,"{13.8,2.5,5.3}",0
2098,"(Slava,Medvedenko)",1979/4/4,82,253,3,Forward,1610612747,"{5.3,0.5,2.8}",0
77579,"(Chuck,Mencel)",1933/4/21,72,168,18,Guard,1610612747,"{7,2.4,2.5}",0
600012,"(George,Mikan)",1924/6/18,82,245,99,Center,1610612747,"{23.1,2.8,13.4}",4
77593,"(Vern,Mikkelsen)",1928/10/21,79,230,19,Forward,1610612747,"{14.4,2.2,9.4}",6
202721,"(Darius,Morris)",1991/1/3,76,195,14,Guard,1610612747,"{3.3,1.4,1}",0
202693,"(Markieff,Morris)",1989/9/2,81,245,88,Forward,1610612747,"{6.1,1.1,4.2}",
77668,"(Allen,Murphy)",1952/7/15,76,190,20,Guard,1610612747,"{2.5,0,2}",0
77687,"(Charles,Nash)",1942/7/24,77,215,17,Forward,1610612747,"{3,0.4,1.8}",0
77705,"(Johnny,Neumann)",1951/9/11,78,200,21,Guard,1610612747,"{5.6,2,1}",0
77721,"(Norm,Nixon)",1955/10/11,74,170,10,Guard,1610612747,"{15.7,8.3,2.6}",2
406,"(Shaquille,O'Neal)",1972/3/6,85,325,34,Center,1610612747,"{23.7,2.5,10.9}",12
77785,"(Keith,Owens)",1969/5/31,79,225,25,Forward,1610612747,"{1.3,0.2,0.8}",0
2470,"(Smush,Parker)",1981/6/1,76,190,1,Guard,1610612747,"{9,2.9,2.4}",0
77808,"(Myles,Patrick)",1954/11/16,80,220,34,Forward,1610612747,"{1.7,0.3,0.7}",0
77818,"(Jim,Paxson)",1932/12/19,78,200,11,Guard,1610612747,"{8,1.6,4.5}",0
77867,"(Jim,Pollard)",1922/7/9,75,185,17,Forward,1610612747,"{13.2,3.2,7.8}",4
2694,"(Josh,Powell)",1983/1/25,81,240,21,Forward,1610612747,"{3.9,0.5,2.9}",0
77883,"(Jim,Price)",1949/11/27,75,195,5,Guard,1610612747,"{10,3.7,3.1}",1
77905,"(Kurt,Rambis)",1958/2/25,80,213,18,Forward,1610612747,"{5.2,1.1,5.6}",0
77962,"(Pat,Riley)",1945/3/20,76,205,12,Guard,1610612747,"{7.4,1.7,1.6}",0
77973,"(Rick,Roberson)",1947/7/7,81,231,50,Center,1610612747,"{9,1.4,8.3}",0
77978,"(Marv,Roberts)",1950/1/29,80,200,30,Forward,1610612747,"{2.1,0.7,0.9}",0
203135,"(Robert,Sacre)",1989/6/6,84,270,50,Center,1610612747,"{4.2,0.7,3.1}",0
78063,"(Frank,Saul)",1924/2/16,74,185,10,Guard,1610612747,"{5.6,1.6,2}",0
78086,"(Dick,Schnittker)",1928/5/27,77,200,15,Forward,1610612747,"{8.3,1.3,3.8}",0
203471,"(Dennis,Schroder)",1993/9/15,75,172,17,Guard,1610612747,"{15,4.7,3.5}",
78091,"(Howie,Schultz)",1922/7/3,78,200,15,Forward,1610612747,"{5.3,1.7,3.1}",0
2,"(Byron,Scott)",1961/3/28,76,205,4,Guard,1610612747,"{14.1,2.5,2.8}",0
78113,"(Frank,Selvy)",1932/11/9,74,180,11,Guard,1610612747,"{10.8,2.8,3.7}",2
216,"(Brian,Shaw)",1966/3/22,78,200,20,Guard,1610612747,"{6.9,4.2,3.4}",0
78169,"(Whitey,Skoog)",1926/11/2,71,180,20,Guard,1610612747,"{8.2,2.6,3.3}",0
78203,"(Bobby,Smith)",1937/8/20,76,190,21,Guard,1610612747,"{2.8,1.1,2.5}",0
78188,"(Elmore,Smith)",1949/5/9,85,250,3,Center,1610612747,"{13.4,1.4,10.6}",0
2747,"(JR,Smith)",1985/9/9,78,220,21,Guard,1610612747,"{12.4,2.1,3.1}",0
1091,"(Mike,Smrek)",1962/8/31,84,250,55,Center,1610612747,"{2.9,0.3,2.2}",0
78233,"(Larry,Spriggs)",1959/9/8,79,230,35,Forward,1610612747,"{5.2,1.3,2.3}",0
202362,"(Lance,Stephenson)",1990/9/5,78,230,6,Guard,1610612747,"{8.6,2.9,4.2}",0
78294,"(Earl,Tatum)",1953/7/26,76,185,43,Guard,1610612747,"{9.6,1.9,2.6}",0
78317,"(Irving,Thomas)",1966/1/2,80,225,30,Forward,1610612747,"{1.8,0.4,1.2}",0
9,"(Sedale,Threatt)",1961/9/10,74,185,2,Guard,1610612747,"{9.8,3.8,1.8}",0
89,"(Nick,Van Exel)",1971/11/27,73,190,31,Guard,1610612747,"{14.4,6.6,2.9}",1
2756,"(Sasha,Vujacic)",1984/3/8,79,195,18,Guard,1610612747,"{5.3,1.3,1.9}",0
78429,"(Milt,Wagner)",1963/2/20,77,185,25,Guard,1610612747,"{4.1,1.4,0.7}",0
203079,"(Dion,Waiters)",1991/12/10,75,210,18,Guard,1610612747,"{13.1,2.8,2.6}",0
2575,"(Luke,Walton)",1980/3/28,80,235,4,Forward,1610612747,"{4.7,2.3,2.8}",0
78467,"(Kermit,Washington)",1951/9/17,80,230,3,Forward,1610612747,"{9.2,1.4,8.3}",1
78497,"(Jerry,West)",1938/5/28,75,175,44,Guard,1610612747,"{27,6.7,5.8}",12
78526,"(Gene,Wiley)",1937/11/12,82,210,12,Center,1610612747,"{4.2,0.8,7.3}",0
78532,"(Jamaal,Wilkes)",1953/5/2,78,190,52,Forward,1610612747,"{17.7,2.5,6.2}",3
78564,"(Bob,Williams)",1931/5/12,78,230,33,Forward,1610612747,"{2.9,0.3,2.5}",0
1897,"(Metta,World Peace)",1979/11/13,79,260,37,Forward,1610612747,"{13.2,2.7,4.5}",1
1460,"(James,Worthy)",1961/2/27,81,225,42,Forward,1610612747,"{17.6,3,5.1}",7
78630,"(Wayne,Yates)",1937/11/7,80,235,55,Center,1610612747,"{1.9,0.4,2.5}",0
1628389,"(Bam,Adebayo)",1997/7/18,81,255,13,Center-Forward,1610612748,"{19.2,5.4,9.5}",
201336,"(Blake,Ahearn)",1984/5/27,74,190,2,Guard,1610612748,"{4.6,1.2,1.2}",0
1629734,"(Kyle,Alexander)",1996/10/21,82,216,17,Forward-Center,1610612748,"{1,0,1.5}",0
2124,"(Malik,Allen)",1978/6/27,82,255,35,Forward,1610612748,"{4.9,0.5,2.8}",0
201202,"(Joel,Anthony)",1982/8/9,81,245,30,Center,1610612748,"{2.2,0.2,2.8}",0
2772,"(Trevor,Ariza)",1985/6/30,80,215,0,Forward,1610612748,"{4,1,3.3}",
173,"(Keith,Askins)",1967/12/15,80,215,2,Forward-Guard,1610612748,"{3.8,0.8,2.9}",0
202337,"(Luke,Babbitt)",1989/6/20,81,225,22,Forward,1610612748,"{4.8,0.6,2.2}",0
2853,"(Earl,Barron)",1981/8/14,84,250,30,Forward-Center,1610612748,"{4.6,0.5,3.5}",0
2602,"(Jerome,Beasley)",1980/5/17,81,237,24,Forward,1610612748,"{1,0,0.5}",0
2547,"(Chris,Bosh)",1984/3/24,83,235,1,Forward,1610612748,"{19.2,2,8.5}",9
202340,"(Avery,Bradley)",1990/11/26,75,180,11,Guard,1610612748,"{8.5,1.4,1.8}",
2081,"(Ernest,Brown)",1979/5/17,84,244,52,Center,1610612748,"{1,0,2}",0
202710,"(Jimmy,Butler)",1989/9/14,79,230,22,Forward,1610612748,"{21.3,7.3,7.9}",
201596,"(Mario,Chalmers)",1986/5/19,74,190,6,Guard,1610612748,"{8.9,3.7,2.5}",0
202708,"(Norris,Cole)",1988/10/13,74,175,30,Guard,1610612748,"{7,2.7,2}",0
902,"(Bimbo,Coles)",1968/4/22,74,182,12,Guard,1610612748,"{7.8,3.9,2.1}",0
201161,"(Daequan,Cook)",1987/4/28,77,210,14,Guard,1610612748,"{6.4,0.7,2.1}",0
390,"(Sasha,Danilovic)",1970/2/26,78,200,5,Guard,1610612748,"{12.8,2,2.4}",0
201609,"(Goran,Dragic)",1986/5/6,75,190,7,Guard,1610612748,"{13.9,4.9,3.3}",
204054,"(Zoran,Dragic)",1989/6/22,77,200,12,Guard-Forward,1610612748,"{1.8,0.3,0.5}",0
236,"(Kevin,Edwards)",1965/10/30,75,210,21,Guard,1610612748,"{10.9,2.7,2.7}",0
258,"(Brian,Grant)",1972/3/5,81,254,55,Forward-Center,1610612748,"{10.5,1.2,7.4}",0
76862,"(Sylvester,Gray)",1967/7/8,78,230,40,Forward,1610612748,"{8,2.1,5.2}",0
76911,"(Scott,Haffner)",1966/2/2,75,180,4,Guard,1610612748,"{4.3,1.8,1.1}",0
2347,"(Tang,Hamilton)",1978/5/26,80,205,5,Forward,1610612748,"{2.2,0.6,2}",0
203090,"(Maurice,Harkless)",1993/5/11,79,220,8,Forward-Guard,1610612748,"{1.4,0.6,1.2}",
202227,"(Terrel,Harris)",1987/8/10,76,190,12,Guard,1610612748,"{2.3,0.8,1.8}",0
2617,"(Udonis,Haslem)",1980/6/9,80,235,40,Forward,1610612748,"{3,0.3,4}",
1629639,"(Tyler,Herro)",2000/1/20,77,195,14,Guard,1610612748,"{15.1,3.4,5.4}",
2067,"(Eddie,House)",1978/5/14,73,190,55,Guard,1610612748,"{7.5,1.6,1.7}",0
2738,"(Andre,Iguodala)",1984/1/28,78,215,28,Guard-Forward,1610612748,"{4.7,2.1,3.6}",
2229,"(Mike,James)",1975/6/23,74,188,8,Guard,1610612748,"{9.9,3.5,2.2}",0
2256,"(Ken,Johnson)",1978/2/1,82,240,54,Center-Forward,1610612748,"{2,0,2}",0
224,"(Eddie,Jones)",1971/10/20,78,200,6,Guard-Forward,1610612748,"{14.8,2.9,4}",3
